player_hand;player_options;player_decision;dealer_hand;dealer_options;dealer_decision;result;
['J', '7'];[10];1;['J', 'J'];[10];1;0;
['J', '7', '8'];17;1;['J', 'J', 'J'];20;0;1;
['10', 'K'];[10];1;['8', 'J'];[8];1;0;
['10', 'K', '2'];20;1;['8', 'J', '9'];18;1;1;
['K', '3'];[10];1;['5', '8'];[5];1;0;
['K', '3', '10'];13;0;['5', '8', '10'];13;1;1;
['10', '2'];[10];0;['9', '8'];[9];1;0;
['10', '2'];12;0;['9', '8', 'A'];17;1;0;
['10', '2'];12;0;['9', '8', 'A', 'A'];18;0;-1;
['A', '4'];[1, 10];1;['A', '9'];[1, 10];1;0;
['A', '4', 'K'];14;0;['A', '9', '10'];19;1;0;
['A', '4', 'K'];15;0;['A', '9', '10', '9'];20;1;2;
['6', 'A'];[6];1;['Q', '2'];[10];1;0;
['6', 'A', '7'];16;1;['Q', '2', '2'];12;1;0;
['6', 'A', '7', '8'];14;1;['Q', '2', '2', '9'];14;0;1;
['5', '2'];[5];1;['A', 'Q'];[1, 10];1;0;
['5', '2', '8'];7;1;['A', 'Q', '10'];20;1;0;
['5', '2', '8', 'J'];15;1;['A', 'Q', '10'];21;0;-1;
['3', '2'];[3];1;['4', '5'];[4];1;0;
['3', '2', 'J'];5;1;['4', '5', '3'];9;1;0;
['3', '2', 'J', 'J'];15;0;['4', '5', '3', '2'];12;0;-1;
['2', '3'];[2];1;['J', 'K'];[10];1;0;
['2', '3', 'Q'];5;1;['J', 'K', '9'];20;1;2;
['10', '7'];[10];0;['6', 'K'];[6];1;0;
['10', '7'];17;0;['6', 'K', 'K'];16;1;2;
['5', 'K'];[5];1;['10', '3'];[10];1;0;
['5', 'K', '4'];15;1;['10', '3', '7'];13;0;0;
['5', 'K', '4', 'J'];19;1;['10', '3', '7'];20;0;-1;
['4', 'A'];[4];0;['3', 'J'];[3];1;0;
['4', 'A'];14;0;['3', 'J', '6'];13;0;-1;
['4', '4'];[4];1;['9', '6'];[9];0;0;
['4', '4', '10'];8;1;['9', '6'];15;0;0;
['4', '4', '10', 'J'];18;1;['9', '6'];15;0;-1;
['A', '7'];[1, 10];1;['Q', '10'];[10];1;0;
['A', '7', '3'];17;1;['Q', '10', 'A'];20;1;0;
['A', '7', '3', 'A'];20;1;['Q', '10', 'A'];21;0;0;
['A', '7', '3', 'A'];21;0;['Q', '10', 'A'];21;0;1;
['5', 'J'];[5];1;['K', 'J'];[10];1;0;
['5', 'J', '5'];15;1;['K', 'J', '4'];20;0;2;
['5', '2'];[5];0;['8', '8'];[8];1;0;
['5', '2'];7;0;['8', '8', '2'];16;1;0;
['5', '2'];7;0;['8', '8', '2', '9'];18;1;2;
['9', '9'];[9];0;['Q', '2'];[10];0;2;
['6', '5'];[6];1;['8', '8'];[8];1;0;
['6', '5', '4'];11;1;['8', '8', 'J'];16;0;2;
['5', '8'];[5];1;['K', 'K'];[10];1;0;
['5', '8', '8'];13;1;['K', 'K', '8'];20;1;2;
['5', '4'];[5];1;['5', '2'];[5];1;0;
['5', '4', '8'];9;1;['5', '2', '3'];7;1;0;
['5', '4', '8', '10'];17;1;['5', '2', '3', 'J'];10;1;-1;
['6', '6'];[6];1;['2', 'J'];[2];1;0;
['6', '6', 'A'];12;1;['2', 'J', '2'];12;1;0;
['6', '6', 'A', 'Q'];13;1;['2', 'J', '2', '3'];14;1;-1;
['8', '4'];[8];1;['A', 'K'];[1, 10];1;0;
['8', '4', '8'];12;1;['A', 'K', 'J'];20;0;0;
['8', '4', '8', '7'];20;0;['A', 'K', 'J'];21;0;-1;
['10', '8'];[10];1;['4', '7'];[4];1;0;
['10', '8', '4'];18;1;['4', '7', '4'];11;1;-1;
['Q', 'K'];[10];1;['2', '3'];[2];1;0;
['Q', 'K', '10'];20;1;['2', '3', '10'];5;1;-1;
['8', 'A'];[8];1;['10', '8'];[10];1;0;
['8', 'A', '7'];18;1;['10', '8', '8'];18;1;2;
['A', '5'];[1, 10];0;['K', '10'];[10];1;0;
['A', '5'];15;0;['K', '10', 'K'];20;1;2;
['K', '8'];[10];0;['9', 'Q'];[9];0;-1;
['4', 'Q'];[4];1;['8', 'A'];[8];0;0;
['4', 'Q', '6'];14;0;['8', 'A'];18;0;2;
['5', '9'];[5];0;['4', '8'];[4];1;0;
['5', '9'];14;0;['4', '8', '4'];12;0;-1;
['5', '4'];[5];1;['2', '10'];[2];1;0;
['5', '4', 'J'];9;1;['2', '10', '2'];12;1;0;
['5', '4', 'J', '6'];19;1;['2', '10', '2', '10'];14;0;1;
['9', '10'];[9];1;['8', 'K'];[8];1;0;
['9', '10', 'K'];19;1;['8', 'K', '6'];18;1;1;
['10', '3'];[10];0;['10', 'Q'];[10];1;0;
['10', '3'];13;0;['10', 'Q', 'J'];20;1;2;
['4', '7'];[4];1;['K', 'Q'];[10];1;0;
['4', '7', '7'];11;1;['K', 'Q', '6'];20;0;2;
['9', '2'];[9];0;['9', '7'];[9];1;0;
['9', '2'];11;0;['9', '7', '9'];16;0;2;
['J', 'Q'];[10];0;['A', 'Q'];[1, 10];1;0;
['J', 'Q'];20;0;['A', 'Q', 'K'];20;0;-1;
['10', 'K'];[10];0;['5', 'J'];[5];1;0;
['10', 'K'];20;0;['5', 'J', '7'];15;1;2;
['7', '10'];[7];1;['4', 'K'];[4];1;0;
['7', '10', '5'];17;0;['4', 'K', '4'];14;1;-1;
['8', '8'];[8];0;['6', '5'];[6];1;0;
['8', '8'];16;0;['6', '5', 'J'];11;1;0;
['8', '8'];16;0;['6', '5', 'J'];21;0;-1;
['9', '6'];[9];1;['4', 'K'];[4];1;0;
['9', '6', '3'];15;1;['4', 'K', '5'];14;1;0;
['9', '6', '3', '9'];18;1;['4', 'K', '5', 'J'];19;1;1;
['J', '8'];[10];1;['6', 'A'];[6];1;0;
['J', '8', '8'];18;1;['6', 'A', '2'];16;0;-1;
['7', '3'];[7];1;['7', '6'];[7];1;0;
['7', '3', 'J'];10;1;['7', '6', '6'];13;1;0;
['7', '3', 'J', 'K'];20;1;['7', '6', '6', 'A'];19;1;-1;
['J', '10'];[10];1;['10', '7'];[10];1;0;
['J', '10', 'K'];20;1;['10', '7', '7'];17;1;1;
['J', '9'];[10];1;['9', '2'];[9];0;0;
['J', '9', '4'];19;1;['9', '2'];11;0;-1;
['4', '7'];[4];0;['10', 'Q'];[10];0;-1;
['6', '9'];[6];1;['7', '6'];[7];1;0;
['6', '9', '6'];15;1;['7', '6', 'Q'];13;1;2;
['J', '8'];[10];1;['Q', '2'];[10];1;0;
['J', '8', '7'];18;1;['Q', '2', '9'];12;1;-1;
['10', '5'];[10];1;['4', '7'];[4];1;0;
['10', '5', '5'];15;1;['4', '7', '4'];11;1;0;
['10', '5', '5', '7'];20;1;['4', '7', '4', '2'];15;1;-1;
['6', '7'];[6];0;['7', '10'];[7];1;0;
['6', '7'];13;0;['7', '10', 'A'];17;0;-1;
['4', 'K'];[4];1;['K', '7'];[10];1;0;
['4', 'K', '6'];14;1;['K', '7', 'K'];17;1;2;
['8', '7'];[8];1;['A', 'A'];[1, 10];0;0;
['8', '7', '9'];15;1;['A', 'A'];20;0;-1;
['3', '5'];[3];1;['2', '2'];[2];1;0;
['3', '5', '9'];8;1;['2', '2', '9'];4;1;0;
['3', '5', '9', 'Q'];17;1;['2', '2', '9', '3'];13;1;-1;
['K', 'A'];[10];1;['7', '6'];[7];1;0;
['K', 'A', 'A'];20;1;['7', '6', '6'];13;1;0;
['K', 'A', 'A'];21;0;['7', '6', '6', '5'];19;0;2;
['2', '5'];[2];1;['J', '9'];[10];1;0;
['2', '5', '10'];7;1;['J', '9', 'Q'];19;1;2;
['4', '2'];[4];1;['J', '7'];[10];1;0;
['4', '2', 'K'];6;1;['J', '7', 'A'];17;1;0;
['4', '2', 'K', 'Q'];16;0;['J', '7', 'A', '5'];18;1;1;
['9', '4'];[9];1;['9', 'J'];[9];1;0;
['9', '4', 'K'];13;0;['9', 'J', '6'];19;1;1;
['9', 'Q'];[9];1;['A', '6'];[1, 10];1;0;
['9', 'Q', '8'];19;1;['A', '6', '8'];16;1;-1;
['10', 'K'];[10];1;['6', '3'];[6];0;0;
['10', 'K', '10'];20;1;['6', '3'];9;0;-1;
['3', '9'];[3];1;['8', '5'];[8];1;0;
['3', '9', 'A'];12;1;['8', '5', '4'];13;0;0;
['3', '9', 'A', '7'];13;1;['8', '5', '4'];17;0;0;
['3', '9', 'A', '7', '8'];20;1;['8', '5', '4'];17;0;-1;
['9', 'K'];[9];1;['7', 'K'];[7];0;0;
['9', 'K', '9'];19;1;['7', 'K'];17;0;-1;
['6', 'A'];[6];1;['A', '10'];[1, 10];1;0;
['6', 'A', 'Q'];16;1;['A', '10', 'K'];20;1;0;
['6', 'A', 'Q', 'Q'];17;1;['A', '10', 'K'];21;0;-1;
['9', '3'];[9];1;['7', 'A'];[7];1;0;
['9', '3', '8'];12;0;['7', 'A', 'K'];17;1;0;
['9', '3', '8'];20;0;['7', 'A', 'K', '8'];18;1;2;
['9', 'A'];[9];1;['8', '5'];[8];1;0;
['9', 'A', '2'];19;1;['8', '5', '6'];13;1;0;
['9', 'A', '2'];21;0;['8', '5', '6', '8'];19;1;2;
['2', 'Q'];[2];0;['K', '3'];[10];1;0;
['2', 'Q'];12;0;['K', '3', 'Q'];13;1;2;
['A', '8'];[1, 10];0;['Q', '8'];[10];1;0;
['A', '8'];18;0;['Q', '8', '10'];18;1;2;
['4', '4'];[4];1;['5', 'A'];[5];1;0;
['4', '4', '5'];8;1;['5', 'A', 'J'];15;0;0;
['4', '4', '5', 'K'];13;1;['5', 'A', 'J'];16;0;-1;
['9', '3'];[9];0;['6', 'A'];[6];0;-1;
['7', '4'];[7];1;['6', '6'];[6];0;0;
['7', '4', 'Q'];11;1;['6', '6'];12;0;0;
['7', '4', 'Q'];21;0;['6', '6'];12;0;2;
['9', 'Q'];[9];1;['4', 'A'];[4];1;0;
['9', 'Q', '4'];19;0;['4', 'A', 'K'];14;1;-1;
['4', 'J'];[4];1;['3', '8'];[3];0;0;
['4', 'J', '3'];14;0;['3', '8'];11;0;2;
['K', '9'];[10];1;['5', '10'];[5];1;0;
['K', '9', '6'];19;1;['5', '10', '9'];15;1;1;
['5', '8'];[5];0;['8', 'Q'];[8];0;-1;
['J', '9'];[10];0;['6', '9'];[6];1;0;
['J', '9'];19;0;['6', '9', '9'];15;0;2;
['3', '5'];[3];1;['Q', 'K'];[10];1;0;
['3', '5', '9'];8;1;['Q', 'K', 'J'];20;1;2;
['4', 'K'];[4];1;['5', '4'];[5];1;0;
['4', 'K', 'Q'];14;1;['5', '4', '10'];9;1;-1;
['K', '6'];[10];1;['K', '3'];[10];1;0;
['K', '6', '5'];16;1;['K', '3', '8'];13;1;0;
['K', '6', '5'];21;0;['K', '3', '8'];21;0;1;
['5', 'J'];[5];1;['J', 'J'];[10];1;0;
['5', 'J', 'K'];15;1;['J', 'J', 'K'];20;1;1;
['6', '7'];[6];0;['K', '6'];[10];1;0;
['6', '7'];13;0;['K', '6', '4'];16;1;0;
['6', '7'];13;0;['K', '6', '4', '2'];20;1;2;
['2', '6'];[2];1;['3', '8'];[3];1;0;
['2', '6', 'K'];8;1;['3', '8', 'A'];11;0;0;
['2', '6', 'K', '2'];18;1;['3', '8', 'A'];21;0;0;
['2', '6', 'K', '2', '7'];20;1;['3', '8', 'A'];21;0;-1;
['Q', '8'];[10];1;['9', '2'];[9];0;0;
['Q', '8', '7'];18;1;['9', '2'];11;0;-1;
['7', '3'];[7];1;['3', '3'];[3];1;0;
['7', '3', '7'];10;1;['3', '3', '7'];6;1;0;
['7', '3', '7', 'Q'];17;1;['3', '3', '7', '10'];13;1;1;
['10', 'A'];[10];1;['K', '6'];[10];0;0;
['10', 'A', 'Q'];20;1;['K', '6'];16;0;0;
['10', 'A', 'Q'];21;0;['K', '6'];16;0;2;
['6', '3'];[6];1;['A', '7'];[1, 10];1;0;
['6', '3', '10'];9;1;['A', '7', 'Q'];17;1;0;
['6', '3', '10', 'Q'];19;1;['A', '7', 'Q', 'A'];18;1;-1;
['3', 'K'];[3];1;['K', 'Q'];[10];1;0;
['3', 'K', '6'];13;1;['K', 'Q', 'Q'];20;1;2;
['7', '7'];[7];1;['3', '10'];[3];1;0;
['7', '7', 'K'];14;1;['3', '10', '4'];13;0;-1;
['J', '3'];[10];1;['7', '5'];[7];1;0;
['J', '3', 'K'];13;0;['7', '5', '7'];12;0;-1;
['8', '3'];[8];0;['10', 'A'];[10];1;0;
['8', '3'];11;0;['10', 'A', 'J'];20;1;0;
['8', '3'];11;0;['10', 'A', 'J'];21;0;-1;
['6', 'A'];[6];1;['2', '4'];[2];0;0;
['6', 'A', '6'];16;1;['2', '4'];6;0;0;
['6', 'A', '6', '6'];13;0;['2', '4'];6;0;2;
['6', 'A'];[6];1;['3', '5'];[3];0;0;
['6', 'A', '9'];16;1;['3', '5'];8;0;0;
['6', 'A', '9', '2'];16;1;['3', '5'];8;0;0;
['6', 'A', '9', '2', '2'];18;1;['3', '5'];8;0;0;
['6', 'A', '9', '2', '2', '7'];20;1;['3', '5'];8;0;-1;
['4', '9'];[4];1;['9', 'Q'];[9];1;0;
['4', '9', '8'];13;1;['9', 'Q', '9'];19;0;2;
['K', '4'];[10];1;['4', '5'];[4];0;0;
['K', '4', '3'];14;1;['4', '5'];9;0;0;
['K', '4', '3', 'Q'];17;1;['4', '5'];9;0;-1;
['2', '9'];[2];1;['2', '7'];[2];1;0;
['2', '9', '10'];11;0;['2', '7', '6'];9;1;0;
['2', '9', '10'];21;0;['2', '7', '6', '6'];15;1;0;
['2', '9', '10'];21;0;['2', '7', '6', '6'];21;0;1;
['4', '8'];[4];1;['8', '6'];[8];1;0;
['4', '8', 'J'];12;1;['8', '6', 'A'];14;1;-1;
['6', '7'];[6];0;['7', '3'];[7];0;2;
['10', '10'];[10];1;['Q', '2'];[10];1;0;
['10', '10', '10'];20;0;['Q', '2', '3'];12;0;-1;
['Q', '3'];[10];1;['J', '9'];[10];1;0;
['Q', '3', '7'];13;0;['J', '9', '5'];19;1;2;
['9', '7'];[9];1;['10', '2'];[10];1;0;
['9', '7', '3'];16;0;['10', '2', 'K'];12;0;2;
['7', '3'];[7];0;['4', '4'];[4];1;0;
['7', '3'];10;0;['4', '4', '9'];8;1;0;
['7', '3'];10;0;['4', '4', '9', '10'];17;1;2;
['K', '7'];[10];0;['Q', '9'];[10];1;0;
['K', '7'];17;0;['Q', '9', '8'];19;0;2;
['4', '8'];[4];1;['7', 'K'];[7];1;0;
['4', '8', '9'];12;1;['7', 'K', '7'];17;1;2;
['4', '4'];[4];1;['8', '4'];[8];0;0;
['4', '4', '8'];8;1;['8', '4'];12;0;0;
['4', '4', '8', '9'];16;0;['8', '4'];12;0;-1;
['Q', '8'];[10];1;['5', 'K'];[5];0;0;
['Q', '8', 'A'];18;1;['5', 'K'];15;0;0;
['Q', '8', 'A', '5'];19;1;['5', 'K'];15;0;-1;
['5', 'Q'];[5];1;['5', '5'];[5];1;0;
['5', 'Q', '9'];15;1;['5', '5', 'Q'];10;0;-1;
['3', '8'];[3];1;['A', '8'];[1, 10];0;0;
['3', '8', '10'];11;1;['A', '8'];18;0;0;
['3', '8', '10'];21;0;['A', '8'];18;0;2;
['A', '10'];[1, 10];1;['6', '2'];[6];1;0;
['A', '10', '7'];20;0;['6', '2', 'J'];8;1;0;
['A', '10', '7'];18;0;['6', '2', 'J', 'K'];18;1;2;
['4', 'Q'];[4];1;['3', 'J'];[3];1;0;
['4', 'Q', '9'];14;1;['3', 'J', '8'];13;1;-1;
['4', '2'];[4];1;['9', '6'];[9];0;0;
['4', '2', '3'];6;0;['9', '6'];15;0;-1;
['6', 'Q'];[6];1;['8', '7'];[8];1;0;
['6', 'Q', 'A'];16;1;['8', '7', '9'];15;1;2;
['5', 'Q'];[5];1;['A', '6'];[1, 10];1;0;
['5', 'Q', 'K'];15;0;['A', '6', '7'];16;1;-1;
['5', '3'];[5];1;['J', 'A'];[10];1;0;
['5', '3', '3'];8;0;['J', 'A', '4'];20;0;-1;
['9', 'K'];[9];1;['7', 'A'];[7];0;0;
['9', 'K', 'A'];19;1;['7', 'A'];17;0;0;
['9', 'K', 'A', 'Q'];20;1;['7', 'A'];17;0;-1;
['3', '5'];[3];1;['K', '7'];[10];0;0;
['3', '5', '8'];8;1;['K', '7'];17;0;0;
['3', '5', '8', 'K'];16;0;['K', '7'];17;0;-1;
['2', 'A'];[2];1;['3', '6'];[3];1;0;
['2', 'A', '6'];12;1;['3', '6', '3'];9;1;0;
['2', 'A', '6', '6'];18;0;['3', '6', '3', '3'];12;1;0;
['2', 'A', '6', '6'];15;0;['3', '6', '3', '3', '8'];15;1;2;
['A', 'Q'];[1, 10];1;['4', '10'];[4];1;0;
['A', 'Q', '10'];20;1;['4', '10', 'K'];14;1;2;
['J', '8'];[10];1;['J', '4'];[10];1;0;
['J', '8', '3'];18;1;['J', '4', '6'];14;1;0;
['J', '8', '3'];21;0;['J', '4', '6', '9'];20;1;2;
['9', '10'];[9];1;['K', 'J'];[10];1;0;
['9', '10', 'J'];19;0;['K', 'J', '10'];20;1;1;
['6', '9'];[6];0;['6', '8'];[6];0;2;
['3', '5'];[3];0;['9', '8'];[9];1;0;
['3', '5'];8;0;['9', '8', 'A'];17;1;0;
['3', '5'];8;0;['9', '8', 'A', '8'];18;1;2;
['A', 'J'];[1, 10];0;['6', '4'];[6];1;0;
['A', 'J'];20;0;['6', '4', '9'];10;0;2;
['J', '5'];[10];1;['9', '7'];[9];0;0;
['J', '5', '8'];15;1;['9', '7'];16;0;-1;
['8', '6'];[8];0;['4', '7'];[4];1;0;
['8', '6'];14;0;['4', '7', 'K'];11;1;0;
['8', '6'];14;0;['4', '7', 'K'];21;0;-1;
['4', '9'];[4];0;['Q', '10'];[10];1;0;
['4', '9'];13;0;['Q', '10', '3'];20;0;2;
['4', 'K'];[4];1;['5', 'Q'];[5];0;0;
['4', 'K', '5'];14;1;['5', 'Q'];15;0;0;
['4', 'K', '5', '9'];19;1;['5', 'Q'];15;0;-1;
['3', 'A'];[3];1;['3', '8'];[3];0;0;
['3', 'A', 'A'];13;1;['3', '8'];11;0;0;
['3', 'A', 'A', 'K'];14;1;['3', '8'];11;0;0;
['3', 'A', 'A', 'K', '8'];15;1;['3', '8'];11;0;-1;
['4', 'J'];[4];0;['2', '2'];[2];0;2;
['7', '4'];[7];1;['4', '3'];[4];1;0;
['7', '4', '10'];11;1;['4', '3', '5'];7;1;0;
['7', '4', '10'];21;0;['4', '3', '5', 'J'];12;1;2;
['8', 'A'];[8];0;['7', '4'];[7];1;0;
['8', 'A'];18;0;['7', '4', '8'];11;0;-1;
['2', '6'];[2];1;['2', 'J'];[2];1;0;
['2', '6', '3'];8;0;['2', 'J', '6'];12;1;0;
['2', '6', '3'];11;0;['2', 'J', '6', '10'];18;1;2;
['10', '7'];[10];1;['K', '7'];[10];1;0;
['10', '7', 'Q'];17;1;['K', '7', '8'];17;1;1;
['10', '9'];[10];1;['K', '4'];[10];0;0;
['10', '9', 'J'];19;1;['K', '4'];14;0;-1;
['J', '10'];[10];1;['Q', '9'];[10];0;0;
['J', '10', '10'];20;0;['Q', '9'];19;0;-1;
['8', '2'];[8];1;['4', '8'];[4];1;0;
['8', '2', '4'];10;0;['4', '8', '7'];12;0;-1;
['J', '6'];[10];1;['6', '6'];[6];1;0;
['J', '6', '10'];16;1;['6', '6', '5'];12;1;-1;
['J', '3'];[10];1;['9', '5'];[9];1;0;
['J', '3', '2'];13;1;['9', '5', '5'];14;1;0;
['J', '3', '2', 'A'];15;1;['9', '5', '5', '3'];19;1;2;
['J', '6'];[10];0;['7', '9'];[7];1;0;
['J', '6'];16;0;['7', '9', '8'];16;1;2;
['2', '10'];[2];1;['Q', '4'];[10];1;0;
['2', '10', '2'];12;1;['Q', '4', 'J'];14;0;2;
['J', '8'];[10];1;['6', '10'];[6];1;0;
['J', '8', 'Q'];18;1;['6', '10', 'K'];16;1;1;
['6', 'J'];[6];1;['Q', 'J'];[10];1;0;
['6', 'J', '6'];16;1;['Q', 'J', '6'];20;1;1;
['9', 'A'];[9];0;['5', 'K'];[5];0;2;
['K', '10'];[10];1;['4', '5'];[4];1;0;
['K', '10', '7'];20;0;['4', '5', 'K'];9;0;-1;
['9', 'K'];[9];0;['6', '2'];[6];1;0;
['9', 'K'];19;0;['6', '2', 'Q'];8;1;0;
['9', 'K'];19;0;['6', '2', 'Q', '10'];18;1;2;
['2', 'A'];[2];0;['2', '3'];[2];1;0;
['2', 'A'];12;0;['2', '3', '9'];5;1;0;
['2', 'A'];12;0;['2', '3', '9', 'Q'];14;1;2;
['6', '10'];[6];1;['8', 'A'];[8];1;0;
['6', '10', '6'];16;1;['8', 'A', 'K'];18;0;-1;
['J', 'K'];[10];0;['5', '8'];[5];1;0;
['J', 'K'];20;0;['5', '8', '6'];13;1;0;
['J', 'K'];20;0;['5', '8', '6', '2'];19;1;0;
['J', 'K'];20;0;['5', '8', '6', '2'];21;0;-1;
['10', '4'];[10];1;['6', 'Q'];[6];1;0;
['10', '4', '4'];14;1;['6', 'Q', '3'];16;0;0;
['10', '4', '4', 'J'];18;1;['6', 'Q', '3'];19;0;-1;
['3', '6'];[3];1;['8', '8'];[8];1;0;
['3', '6', '2'];9;0;['8', '8', 'K'];16;1;2;
['Q', '6'];[10];1;['K', '7'];[10];1;0;
['Q', '6', '3'];16;1;['K', '7', '10'];17;1;2;
['2', '8'];[2];1;['A', '7'];[1, 10];1;0;
['2', '8', 'K'];10;1;['A', '7', '5'];17;1;0;
['2', '8', 'K', '8'];20;0;['A', '7', '5', '10'];13;0;1;
['8', '8'];[8];1;['A', '4'];[1, 10];1;0;
['8', '8', '3'];16;1;['A', '4', 'K'];14;1;0;
['8', '8', '3', 'Q'];19;1;['A', '4', 'K', '4'];15;1;-1;
['K', '3'];[10];1;['8', 'J'];[8];1;0;
['K', '3', '7'];13;0;['8', 'J', 'A'];18;1;0;
['K', '3', '7'];20;0;['8', 'J', 'A', '4'];19;1;2;
['J', '5'];[10];1;['7', 'Q'];[7];1;0;
['J', '5', '3'];15;0;['7', 'Q', '5'];17;1;2;
['A', 'Q'];[1, 10];1;['A', 'J'];[1, 10];1;0;
['A', 'Q', '6'];20;1;['A', 'J', 'A'];20;1;0;
['A', 'Q', '6', '9'];17;1;['A', 'J', 'A'];21;0;-1;
['9', '2'];[9];0;['A', '6'];[1, 10];1;0;
['9', '2'];11;0;['A', '6', '10'];16;1;0;
['9', '2'];11;0;['A', '6', '10', 'K'];17;1;2;
['A', '6'];[1, 10];1;['K', 'Q'];[10];0;0;
['A', '6', '6'];16;0;['K', 'Q'];20;0;-1;
['4', '8'];[4];1;['5', '3'];[5];0;0;
['4', '8', '6'];12;1;['5', '3'];8;0;0;
['4', '8', '6', '5'];18;0;['5', '3'];8;0;-1;
['J', '3'];[10];1;['6', '2'];[6];1;0;
['J', '3', '6'];13;1;['6', '2', '4'];8;1;0;
['J', '3', '6', 'J'];19;1;['6', '2', '4', '6'];12;0;-1;
['8', '4'];[8];1;['10', 'J'];[10];0;0;
['8', '4', '5'];12;1;['10', 'J'];20;0;0;
['8', '4', '5', '9'];17;1;['10', 'J'];20;0;-1;
['3', '10'];[3];0;['8', '7'];[8];1;0;
['3', '10'];13;0;['8', '7', 'Q'];15;1;2;
['9', 'Q'];[9];1;['6', 'K'];[6];0;0;
['9', 'Q', '2'];19;1;['6', 'K'];16;0;0;
['9', 'Q', '2'];21;0;['6', 'K'];16;0;2;
['Q', '2'];[10];1;['6', '8'];[6];1;0;
['Q', '2', '3'];12;1;['6', '8', 'K'];14;1;2;
['8', '5'];[8];1;['5', '5'];[5];0;0;
['8', '5', '4'];13;1;['5', '5'];10;0;0;
['8', '5', '4', 'K'];17;1;['5', '5'];10;0;-1;
['8', '6'];[8];1;['2', '9'];[2];1;0;
['8', '6', '5'];14;0;['2', '9', 'A'];11;1;0;
['8', '6', '5'];19;0;['2', '9', 'A'];21;0;-1;
['3', '6'];[3];1;['A', '5'];[1, 10];1;0;
['3', '6', 'Q'];9;1;['A', '5', '3'];15;0;0;
['3', '6', 'Q', '4'];19;1;['A', '5', '3'];18;0;-1;
['7', '7'];[7];1;['J', '7'];[10];1;0;
['7', '7', '5'];14;1;['J', '7', 'A'];17;1;0;
['7', '7', '5', '6'];19;1;['J', '7', 'A', 'K'];18;0;1;
['9', '4'];[9];1;['7', '6'];[7];1;0;
['9', '4', '10'];13;1;['7', '6', 'Q'];13;1;1;
['K', '10'];[10];1;['A', '5'];[1, 10];1;0;
['K', '10', '6'];20;1;['A', '5', 'J'];15;1;-1;
['J', '5'];[10];1;['3', '2'];[3];1;0;
['J', '5', 'Q'];15;1;['3', '2', '7'];5;1;-1;
['3', 'J'];[3];1;['4', 'Q'];[4];1;0;
['3', 'J', '3'];13;0;['4', 'Q', 'K'];14;1;2;
['2', 'A'];[2];0;['6', 'J'];[6];1;0;
['2', 'A'];12;0;['6', 'J', 'K'];16;0;2;
['3', '4'];[3];1;['A', '8'];[1, 10];1;0;
['3', '4', '4'];7;1;['A', '8', '6'];18;1;0;
['3', '4', '4', '8'];11;1;['A', '8', '6', '7'];15;1;2;
['4', '6'];[4];1;['5', '9'];[5];0;0;
['4', '6', '6'];10;1;['5', '9'];14;0;0;
['4', '6', '6', '2'];16;1;['5', '9'];14;0;0;
['4', '6', '6', '2', 'Q'];18;1;['5', '9'];14;0;-1;
['A', '8'];[1, 10];1;['J', '8'];[10];1;0;
['A', '8', 'Q'];18;1;['J', '8', '10'];18;1;2;
['3', '6'];[3];1;['6', '6'];[6];0;0;
['3', '6', '5'];9;1;['6', '6'];12;0;0;
['3', '6', '5', '9'];14;1;['6', '6'];12;0;-1;
['10', 'A'];[10];1;['J', '10'];[10];1;0;
['10', 'A', '9'];20;0;['J', '10', '5'];20;1;2;
['5', '10'];[5];1;['6', '2'];[6];0;0;
['5', '10', 'J'];15;1;['6', '2'];8;0;-1;
['8', 'J'];[8];1;['6', 'Q'];[6];1;0;
['8', 'J', '9'];18;1;['6', 'Q', '10'];16;0;1;
['K', 'J'];[10];1;['5', '8'];[5];1;0;
['K', 'J', 'Q'];20;1;['5', '8', '7'];13;1;-1;
['K', 'J'];[10];0;['4', '2'];[4];1;0;
['K', 'J'];20;0;['4', '2', 'J'];6;1;0;
['K', 'J'];20;0;['4', '2', 'J', '10'];16;1;2;
['Q', 'A'];[10];1;['Q', '3'];[10];1;0;
['Q', 'A', 'Q'];20;1;['Q', '3', 'J'];13;0;2;
['4', '2'];[4];0;['A', 'Q'];[1, 10];1;0;
['4', '2'];6;0;['A', 'Q', '9'];20;1;0;
['4', '2'];6;0;['A', 'Q', '9', '10'];20;1;2;
['7', 'J'];[7];0;['K', '8'];[10];1;0;
['7', 'J'];17;0;['K', '8', '7'];18;1;2;
['3', '10'];[3];0;['7', 'A'];[7];0;-1;
['7', '8'];[7];1;['K', 'J'];[10];1;0;
['7', '8', '7'];15;1;['K', 'J', 'Q'];20;1;1;
['7', 'Q'];[7];1;['Q', '9'];[10];1;0;
['7', 'Q', 'K'];17;1;['Q', '9', '2'];19;0;-1;
['4', '2'];[4];1;['Q', '5'];[10];0;0;
['4', '2', '3'];6;1;['Q', '5'];15;0;0;
['4', '2', '3', '5'];9;1;['Q', '5'];15;0;0;
['4', '2', '3', '5', '8'];14;1;['Q', '5'];15;0;-1;
['6', '7'];[6];1;['4', 'A'];[4];1;0;
['6', '7', '5'];13;1;['4', 'A', '3'];14;0;0;
['6', '7', '5', '6'];18;0;['4', 'A', '3'];17;0;-1;
['9', '9'];[9];1;['4', 'Q'];[4];0;0;
['9', '9', '6'];18;1;['4', 'Q'];14;0;-1;
